device0034221,adunit07,5,0.42
device0026099,adunit03,8,0.21
device0002072,adunit05,4,0.35
device0039234,adunit01,0,0.70
device0012394,adunit09,10,0.62
device0030974,adunit04,8,0.68
device0025719,adunit04,4,0.20
device0033539,adunit01,1,0.24
device0001150,adunit07,7,0.66
device0015868,adunit09,5,0.03
device0034968,adunit10,3,0.88
device0019590,adunit09,5,0.21
device0042604,adunit06,0,0.69
device0025260,adunit01,6,0.61
device0033297,adunit02,8,0.88
device0034615,adunit10,3,0.31
device0008957,adunit03,0,0.56
device0033732,adunit09,1,0.76
device0041633,adunit04,3,0.27
device0007371,adunit06,3,0.05
device0038987,adunit03,5,0.76
device0039726,adunit05,6,0.19
device0035629,adunit07,5,0.03
device0023671,adunit04,8,0.07
device0047731,adunit06,5,0.47
device0042587,adunit05,4,0.18
device0001510,adunit01,8,0.93
device0027427,adunit02,2,0.38
device0021686,adunit01,6,0.25
device0034354,adunit05,9,0.31
device0048543,adunit10,0,0.71
device0046923,adunit10,0,0.16
device0015872,adunit06,9,0.22
device0030116,adunit03,2,0.87
device0004612,adunit03,2,0.88
device0042551,adunit09,0,0.98
device0037749,adunit08,8,0.15
device0040172,adunit06,10,0.13
device0011539,adunit09,1,0.44
device0038907,adunit05,7,0.86
device0003873,adunit01,1,0.87
device0024694,adunit07,10,0.26
device0041428,adunit09,9,0.75
device0019308,adunit01,3,0.93
device0024103,adunit05,2,0.48
device0011045,adunit02,6,0.81
device0001497,adunit09,6,0.99
device0023773,adunit04,3,0.02
device0049104,adunit06,4,1.00
device0033871,adunit07,2,0.48
device0004349,adunit07,10,0.23
device0046280,adunit05,8,0.81
device0041562,adunit10,7,0.68
device0013012,adunit01,1,0.52
device0036012,adunit08,4,0.33
device0021820,adunit04,9,0.47
device0043937,adunit02,5,0.57
device0024729,adunit02,9,0.23
device0020026,adunit08,6,0.75
device0002878,adunit05,9,0.94
device0001893,adunit03,9,0.39
device0006489,adunit05,8,0.81
device0007364,adunit06,8,0.04
device0007480,adunit04,5,0.47
device0033178,adunit04,5,0.73
device0018481,adunit02,6,0.11
device0036769,adunit01,3,0.73
device0011889,adunit06,9,0.00
device0008677,adunit10,7,0.62
device0025426,adunit09,5,0.32
device0021057,adunit04,2,0.54
device0018881,adunit09,2,0.74
device0021898,adunit05,6,0.67
device0044674,adunit08,0,0.47
device0048646,adunit08,4,0.47
device0004858,adunit09,7,0.38
device0049684,adunit10,8,0.51
device0049330,adunit07,0,0.21
device0003586,adunit10,8,0.76
device0015227,adunit07,2,0.01
device0021929,adunit10,6,0.15
device0039205,adunit04,2,0.06
device0005393,adunit08,5,0.30
device0025838,adunit08,4,0.18
device0045143,adunit09,10,0.48
device0046606,adunit10,5,0.25
device0036490,adunit10,0,0.95
device0009121,adunit04,0,0.45
device0025825,adunit08,0,0.24
device0018890,adunit01,4,0.38
device0006506,adunit01,10,0.19
device0040778,adunit10,2,0.27
device0002084,adunit09,8,0.71
device0035093,adunit01,9,0.25
device0044430,adunit07,3,0.61
device0006177,adunit01,4,0.45
device0022980,adunit09,3,0.16
device0036260,adunit02,10,0.07
device0032203,adunit01,6,0.90
device0005384,adunit08,7,0.66
device0042002,adunit08,9,0.43
device0007914,adunit08,0,0.96
device0024220,adunit10,4,0.86
device0037021,adunit04,3,0.15
device0007374,adunit10,1,0.35
device0048660,adunit02,9,0.05
device0006918,adunit05,1,0.96
device0023974,adunit05,4,0.00
device0027896,adunit04,10,0.23
device0049999,adunit08,9,0.36
device0044187,adunit08,0,0.78
device0023714,adunit09,10,0.92
device0013424,adunit02,10,0.18
device0004801,adunit05,10,0.99
device0022388,adunit07,6,0.24
device0037661,adunit10,5,0.84
device0040985,adunit02,0,0.14
device0043627,adunit05,4,0.42
device0000196,adunit05,8,0.00
device0043604,adunit09,3,0.76
device0043351,adunit02,9,0.11
device0034274,adunit07,2,1.00
device0046366,adunit08,3,0.31
device0024777,adunit04,6,0.33
device0013777,adunit01,3,0.45
device0022503,adunit04,8,0.93
device0041341,adunit08,8,0.06
device0042964,adunit03,2,0.42
device0019840,adunit01,8,0.40
device0013883,adunit05,0,0.42
device0012353,adunit05,6,0.87
device0039091,adunit04,1,0.83
device0002563,adunit05,5,0.40
device0042409,adunit01,8,0.03
device0004314,adunit05,8,0.84
device0032724,adunit08,7,0.48
device0004384,adunit01,8,0.75
device0004113,adunit09,3,0.51
device0016038,adunit02,7,0.25
device0028398,adunit08,10,0.21
device0016693,adunit08,5,0.96
device0018161,adunit05,4,0.60
device0038229,adunit04,8,0.98
device0004182,adunit04,4,0.90
device0005360,adunit10,6,0.96
device0008595,adunit08,0,0.49
device0003185,adunit01,1,0.02
device0005541,adunit05,4,0.09
device0035044,adunit04,2,0.74
device0002036,adunit01,6,0.32
device0025321,adunit07,0,0.83
device0042836,adunit08,0,0.41
device0015969,adunit02,1,0.15
device0039568,adunit09,4,0.75
device0006319,adunit08,7,0.55
device0044002,adunit06,8,0.86
device0003811,adunit05,10,0.99
device0041846,adunit05,7,0.14
device0010376,adunit04,5,0.37
device0045832,adunit09,1,0.89
device0011023,adunit09,5,0.82
device0025858,adunit09,10,0.71
device0002063,adunit08,9,0.85
device0047953,adunit05,7,0.59
device0026979,adunit06,5,0.29
device0015679,adunit08,1,0.80
device0016772,adunit08,4,0.96
device0037604,adunit08,10,0.23
device0015387,adunit01,3,0.80
device0037282,adunit09,0,0.07
device0026012,adunit02,5,0.94
device0004288,adunit01,8,0.00
device0023906,adunit01,6,0.85
device0019159,adunit01,7,0.18
device0043822,adunit10,0,0.59
device0021021,adunit10,7,0.56
device0001080,adunit06,5,0.45
device0013709,adunit03,6,0.36
device0044662,adunit07,9,0.08
device0042286,adunit03,9,0.92
device0022899,adunit04,8,0.96
device0003498,adunit10,10,0.79
device0028056,adunit08,7,0.91
device0036879,adunit10,0,0.83
device0007509,adunit06,10,0.33
device0007522,adunit03,8,0.82
device0043829,adunit10,3,0.62
device0005760,adunit07,10,0.47
device0027384,adunit09,6,0.71
device0032256,adunit03,9,0.52
device0015223,adunit07,7,0.37
device0005959,adunit02,6,0.98
device0043049,adunit02,10,0.35
device0019917,adunit02,6,0.25
device0034550,adunit04,2,0.49
device0033902,adunit04,7,0.21
device0015834,adunit07,8,0.01
device0019537,adunit03,0,0.42
device0024664,adunit08,7,0.40
device0032731,adunit08,1,0.35
device0006437,adunit08,7,0.83
device0039004,adunit08,3,0.38
device0040420,adunit10,6,0.29
device0037981,adunit07,6,0.44
device0019347,adunit06,5,0.80
device0047466,adunit10,6,0.32
device0021073,adunit08,4,0.85
device0003915,adunit03,1,0.21
device0043182,adunit02,5,0.26
device0030986,adunit08,4,0.44
device0034395,adunit09,2,0.02
device0031386,adunit06,8,0.12
device0024848,adunit02,10,0.06
device0017823,adunit02,10,0.79
device0043170,adunit10,6,0.11
device0024056,adunit04,0,0.25
device0043381,adunit10,7,0.73
device0040465,adunit02,7,0.06
device0021806,adunit02,2,0.79
device0045117,adunit05,2,0.53
device0004045,adunit05,4,0.27
device0005267,adunit02,0,0.57
device0040321,adunit02,6,0.36
device0047590,adunit05,0,0.10
device0026767,adunit09,4,0.64
device0036368,adunit08,9,0.33
device0049585,adunit03,3,0.81
device0019895,adunit02,2,0.65
device0002484,adunit08,8,0.93
device0026348,adunit01,3,0.37
device0026708,adunit02,10,0.44
device0031730,adunit04,1,0.19
device0000231,adunit07,2,0.94
device0042182,adunit02,2,0.57
device0036912,adunit07,1,0.62
device0045342,adunit08,3,0.16
device0003278,adunit10,6,1.00
device0012155,adunit08,8,0.55
device0028784,adunit02,10,0.56
device0046637,adunit06,2,0.31
device0000614,adunit01,1,0.36
device0021098,adunit10,8,0.40
device0013519,adunit02,3,0.10
device0002555,adunit08,8,0.56
device0032223,adunit04,0,0.29
device0046448,adunit04,5,0.01
device0039675,adunit06,9,0.84
device0032765,adunit09,0,0.04
device0029606,adunit06,6,0.34
device0044884,adunit02,1,0.13
device0033643,adunit06,7,0.12
device0002157,adunit01,5,0.75
device0036086,adunit03,0,0.78
device0010880,adunit02,3,0.40
device0025052,adunit02,1,0.12
device0017639,adunit05,7,0.01
device0037100,adunit10,8,0.83
device0034060,adunit10,4,0.11
device0046134,adunit09,5,0.16
device0038165,adunit06,2,0.88
device0040107,adunit04,3,0.04
device0000792,adunit03,7,0.34
device0031694,adunit01,2,0.38
device0016303,adunit01,5,0.03
device0014796,adunit05,2,0.93
device0023167,adunit04,5,0.92
device0004623,adunit03,6,0.55
device0017848,adunit06,9,0.67
device0015292,adunit10,0,0.07
device0048885,adunit05,0,0.38
device0048121,adunit10,3,0.88
device0001573,adunit07,7,0.83
device0003482,adunit09,7,0.05
device0007576,adunit02,0,0.28
device0042711,adunit09,9,0.04
device0016550,adunit06,2,0.90
device0022840,adunit10,2,0.23
device0028342,adunit06,4,0.40
device0035801,adunit04,9,0.15
device0026234,adunit04,0,0.25
device0002268,adunit02,5,0.30
device0039387,adunit03,1,0.82
device0000722,adunit01,10,0.61
device0027052,adunit01,5,0.03
device0012050,adunit03,6,0.59
device0045355,adunit04,8,0.75
device0002998,adunit07,6,0.91
device0021795,adunit10,10,0.77
device0041053,adunit10,4,0.08
device0030813,adunit04,7,0.65
device0018026,adunit03,1,0.77
device0017092,adunit06,0,0.75
device0014693,adunit02,10,0.22
device0047223,adunit06,2,0.44
device0001604,adunit10,10,0.49
device0015500,adunit05,6,0.68
device0042864,adunit08,8,0.26
device0012554,adunit01,1,0.92
device0005665,adunit03,10,0.69
device0016842,adunit03,4,0.47
device0004979,adunit05,2,0.04
device0040553,adunit10,4,0.13
device0039857,adunit01,0,0.65
device0043753,adunit02,9,0.93
device0034639,adunit10,9,0.97
device0037059,adunit04,8,0.21
device0003758,adunit04,5,0.23
device0019734,adunit03,3,0.86
device0026856,adunit05,10,0.24
device0027826,adunit07,3,0.73
device0045748,adunit02,8,0.77
device0037690,adunit02,4,0.39
device0027064,adunit03,5,0.36
device0039971,adunit05,6,0.31
device0041634,adunit10,3,0.41
device0040008,adunit01,2,0.08
device0038395,adunit08,8,0.35
device0031208,adunit03,3,0.18
device0030432,adunit03,3,0.67
device0049861,adunit01,3,0.62
device0039021,adunit07,2,0.81
device0002977,adunit02,4,0.05
device0005459,adunit06,10,0.67
device0002888,adunit06,5,0.95
device0019351,adunit06,2,0.40
device0044284,adunit01,0,0.02
device0000523,adunit01,10,0.64
device0048869,adunit09,5,0.03
device0017174,adunit07,5,0.96
device0048789,adunit06,9,0.67
device0049677,adunit04,5,0.43
device0046260,adunit06,6,0.07
device0023630,adunit06,0,0.49
device0031081,adunit09,0,0.58
device0025241,adunit04,4,0.94
device0049574,adunit01,1,0.87
device0034052,adunit02,0,0.91
device0023083,adunit01,2,0.11
device0018165,adunit05,10,0.02
device0024780,adunit10,8,0.71
device0029286,adunit01,1,0.70
device0034386,adunit06,2,0.05
device0024238,adunit04,2,0.39
device0032616,adunit02,2,0.83
device0030361,adunit07,1,0.78
device0003833,adunit09,7,0.95
device0013490,adunit09,10,0.22
device0017701,adunit05,0,0.92
device0005480,adunit02,7,0.73
device0027132,adunit10,8,0.51
device0042735,adunit03,1,0.36
device0006686,adunit03,1,0.15
device0002409,adunit01,1,0.23
device0017527,adunit05,3,0.98
device0012442,adunit08,5,0.38
device0002201,adunit08,4,0.67
device0007667,adunit05,5,0.46
device0043004,adunit03,7,0.44
device0038145,adunit08,2,0.02
device0033251,adunit02,9,0.55
device0003070,adunit01,8,0.23
device0035961,adunit05,7,0.28
device0010202,adunit07,4,0.45
device0026940,adunit01,4,0.81
device0037055,adunit01,5,0.70
device0021713,adunit08,1,0.89
device0026615,adunit06,7,0.85
device0027783,adunit04,2,0.32
device0023710,adunit07,5,0.44
device0005075,adunit04,8,0.32
device0030347,adunit04,8,0.38
device0025788,adunit04,0,0.26
device0047113,adunit09,4,0.05
device0001907,adunit09,6,0.61
device0022324,adunit10,7,0.41
device0038382,adunit05,10,0.78
device0028471,adunit02,0,0.37
device0014920,adunit07,2,0.20
device0044614,adunit06,1,0.74
device0029018,adunit01,0,0.62
device0019452,adunit04,3,0.82
device0009869,adunit06,1,0.84
device0041012,adunit09,5,0.73
device0030029,adunit10,0,0.11
device0020660,adunit06,2,0.90
device0028942,adunit07,2,0.71
device0020990,adunit08,9,0.47
device0020286,adunit05,0,0.56
device0002279,adunit09,3,0.47
device0044035,adunit10,5,0.41
device0024677,adunit02,3,0.93
device0015225,adunit04,5,0.21
device0030244,adunit05,6,0.90
device0025046,adunit01,8,0.41
device0042653,adunit09,0,0.10
device0028614,adunit01,6,0.00
device0034690,adunit07,3,0.96
device0006821,adunit05,6,0.86
device0044171,adunit09,5,0.51
device0035339,adunit01,7,0.18
device0007947,adunit03,6,0.66
device0004710,adunit05,5,0.92
device0009611,adunit07,2,0.11
device0033177,adunit01,3,0.01
device0032180,adunit09,7,0.42
device0017354,adunit05,4,0.05
device0018267,adunit04,10,0.31
device0048327,adunit06,2,0.39
device0008586,adunit06,4,0.86
device0032425,adunit08,3,0.71
device0041054,adunit02,9,0.64
device0046098,adunit10,9,0.05
device0003257,adunit09,2,0.09
device0026642,adunit03,4,0.43
device0025283,adunit05,9,0.03
device0013205,adunit02,2,0.71
device0020530,adunit02,4,0.07
device0027947,adunit07,3,0.61
device0034202,adunit05,7,0.73
device0007716,adunit02,3,0.07
device0003748,adunit04,1,0.82
device0045420,adunit02,7,0.18
device0018373,adunit08,7,0.85
device0045717,adunit09,9,0.83
device0003006,adunit02,1,0.42
device0047957,adunit01,10,0.53
device0018838,adunit09,0,0.05
device0022945,adunit09,0,0.80
device0004697,adunit06,2,0.35
device0000291,adunit08,2,0.29
device0043778,adunit08,8,0.78
device0033201,adunit09,5,0.86
device0048847,adunit01,9,0.72
device0039458,adunit01,7,0.64
device0012790,adunit03,4,0.06
device0009412,adunit03,0,0.48
device0028941,adunit02,5,0.17
device0038609,adunit08,8,0.51
device0027339,adunit06,10,0.07
device0038250,adunit06,3,0.25
device0020389,adunit08,9,0.74
device0044643,adunit02,6,0.26
device0014595,adunit06,3,0.92
device0004733,adunit06,1,0.98
device0042257,adunit06,9,0.99
device0033100,adunit03,7,0.80
device0010979,adunit10,10,0.83
device0012323,adunit01,9,0.99
device0006409,adunit08,10,0.09
device0039752,adunit04,2,0.72
device0034071,adunit03,5,0.36
device0033124,adunit03,9,0.18
device0002777,adunit06,7,0.63
device0023150,adunit06,4,0.02
device0027128,adunit08,10,0.20
device0049828,adunit06,8,0.82
device0025418,adunit02,1,0.87
device0038724,adunit10,6,0.90
device0024583,adunit07,6,0.29
device0019678,adunit01,5,0.40
device0009096,adunit06,8,0.41
device0007904,adunit03,6,0.07
device0035246,adunit09,1,0.05
device0030398,adunit07,8,0.66
device0009970,adunit04,3,0.60
device0005687,adunit06,7,0.30
device0001050,adunit02,10,0.20
device0035758,adunit04,9,0.42
device0028391,adunit06,2,0.26
device0046773,adunit01,8,0.92
device0042826,adunit10,4,0.79
device0013439,adunit07,3,0.03
device0032398,adunit10,2,0.91
device0008782,adunit05,2,0.13
device0010162,adunit05,10,0.12
device0038302,adunit08,4,0.55
device0011902,adunit08,6,0.09
device0010089,adunit01,9,0.33
device0034949,adunit10,10,0.21
device0009420,adunit04,6,0.82
device0048542,adunit07,9,0.83
device0034570,adunit06,8,0.59
device0014879,adunit08,7,0.30
device0049470,adunit05,7,0.99
device0028919,adunit09,5,0.99
device0011365,adunit02,4,0.41
device0034666,adunit03,4,0.50
device0001068,adunit01,0,0.80
device0038386,adunit06,2,0.99
device0013530,adunit08,5,0.29
device0037799,adunit07,0,0.69
device0013021,adunit02,1,0.41
device0029226,adunit07,8,0.69
device0030819,adunit04,2,0.84
device0039446,adunit06,4,0.84
device0018680,adunit04,10,0.78
device0033004,adunit07,3,0.36
device0014081,adunit03,9,0.25
device0000630,adunit09,1,0.67
device0040952,adunit04,6,0.31
device0030649,adunit01,1,0.93
device0045211,adunit03,10,0.29
device0047184,adunit03,7,0.47
device0002040,adunit10,1,0.05
device0032819,adunit08,2,0.21
device0019278,adunit09,7,0.66
device0017628,adunit03,2,0.95
device0041134,adunit02,5,0.26
device0008136,adunit09,4,0.13
device0005562,adunit04,5,0.62
device0015251,adunit10,2,0.51
device0038021,adunit09,10,0.10
device0043188,adunit01,1,0.86
device0006141,adunit05,1,0.19
device0033912,adunit09,7,0.21
device0028063,adunit08,5,0.39
device0024200,adunit06,8,0.22
device0030962,adunit05,4,0.23
device0044810,adunit09,2,0.47
device0003730,adunit04,4,0.46
device0018337,adunit05,2,0.87
device0046483,adunit04,9,0.01
device0048944,adunit07,10,0.70
device0008930,adunit10,9,0.79
device0019486,adunit02,5,0.95
device0036245,adunit01,7,0.20
device0037284,adunit02,2,0.59
device0030246,adunit05,9,0.11
device0027292,adunit03,7,0.63
device0042371,adunit08,6,0.50
device0006325,adunit09,5,0.98
device0003190,adunit06,10,0.47
device0042451,adunit01,1,0.31
device0007953,adunit01,10,0.45
device0021678,adunit04,10,0.50
device0020208,adunit07,6,0.95
device0043069,adunit03,10,0.01
device0025634,adunit01,0,0.76
device0027328,adunit07,5,0.75
device0047315,adunit03,0,0.98
device0016928,adunit03,4,0.43
device0044779,adunit09,10,0.11
device0001579,adunit02,7,0.12
device0040472,adunit10,6,0.45
device0017707,adunit08,8,0.81
device0035471,adunit07,4,0.79
device0037938,adunit03,0,0.38
device0032275,adunit03,0,0.54
device0039964,adunit02,8,0.69
device0013752,adunit06,7,0.96
device0019534,adunit05,8,0.99
device0026576,adunit09,6,0.98
device0020533,adunit07,2,0.42
device0034934,adunit07,3,0.54
device0042149,adunit06,6,0.49
device0043860,adunit10,4,0.29
device0028503,adunit07,7,0.51
device0021163,adunit07,9,0.16
device0017438,adunit03,10,0.88
device0002609,adunit07,4,0.54
device0016007,adunit08,6,0.96
device0016388,adunit02,1,0.68
device0014733,adunit01,3,0.34
device0027219,adunit06,6,0.47
device0021127,adunit03,10,0.65
device0041097,adunit06,3,0.16
device0007721,adunit09,10,0.22
device0018570,adunit10,8,0.43
device0039574,adunit03,3,0.09
device0039332,adunit02,4,0.68
device0025439,adunit01,10,0.75
device0030879,adunit01,2,0.95
device0027224,adunit08,0,0.10
device0024714,adunit10,0,0.12
device0022539,adunit06,0,0.61
device0013806,adunit09,8,0.67
device0033602,adunit08,9,0.03
device0001809,adunit10,6,0.21
device0026628,adunit04,7,0.28
device0017871,adunit10,8,0.85
device0023346,adunit08,1,0.58
device0020943,adunit02,3,0.63
device0047571,adunit10,6,0.31
device0032957,adunit03,9,0.63
device0036658,adunit02,6,0.81
device0014096,adunit05,1,0.43
device0032443,adunit09,9,0.39
device0014421,adunit04,9,0.47
device0033550,adunit05,4,0.19
device0039333,adunit05,8,0.68
device0034683,adunit03,3,0.34
device0020601,adunit03,2,0.80
device0045683,adunit01,2,0.62
device0016768,adunit03,1,0.86
device0027585,adunit09,5,0.02
device0045241,adunit01,5,1.00
device0000861,adunit01,5,0.52
device0014047,adunit04,7,0.81
device0004854,adunit06,8,0.56
device0010391,adunit08,7,0.12
device0014958,adunit02,6,0.59
device0043237,adunit06,10,0.40
device0032297,adunit07,10,0.23
device0033427,adunit03,9,0.30
device0029617,adunit04,8,0.04
device0014169,adunit10,10,0.40
device0024967,adunit01,6,0.26
device0037322,adunit05,9,0.85
device0031735,adunit05,1,0.43
device0011839,adunit09,6,0.22
device0012920,adunit08,1,0.92
device0023873,adunit09,6,0.69
device0037107,adunit02,2,0.95
device0006941,adunit08,4,0.11
device0024485,adunit10,9,0.20
device0045458,adunit09,8,0.79
device0034826,adunit01,5,0.12
device0019635,adunit02,7,0.66
device0004015,adunit08,3,0.04
device0045079,adunit04,6,0.17
device0032421,adunit10,8,0.13
device0015818,adunit03,0,0.07
device0012684,adunit01,1,0.88
device0015566,adunit01,4,0.87
device0021892,adunit04,8,0.02
device0000548,adunit04,1,0.02
device0010746,adunit10,7,0.91
device0024757,adunit06,0,0.07
device0016329,adunit02,7,0.02
device0033647,adunit07,4,0.62
device0005946,adunit03,5,0.50
device0048178,adunit05,0,0.13
device0003574,adunit05,2,0.25
device0011401,adunit10,8,0.16
device0045776,adunit01,5,0.31
device0010252,adunit01,3,0.44
device0018541,adunit04,0,0.68
device0042906,adunit03,4,0.81
device0012260,adunit08,4,0.62
device0026721,adunit10,9,0.71
device0002968,adunit01,7,0.63
device0016495,adunit07,4,0.92
device0016349,adunit02,8,0.09
device0011666,adunit08,4,0.48
device0018597,adunit04,7,0.91
device0032354,adunit07,9,0.65
device0010077,adunit06,0,0.23
device0000900,adunit09,1,0.27
device0020741,adunit07,7,0.52
device0028441,adunit07,10,0.85
device0004335,adunit02,5,0.20
device0024940,adunit03,1,0.13
device0003984,adunit07,4,0.00
device0007807,adunit08,9,0.60
device0023648,adunit08,3,0.96
device0011082,adunit10,10,0.04
device0018842,adunit08,10,0.70
device0035362,adunit06,6,0.27
device0003363,adunit03,2,0.16
device0031584,adunit07,7,0.27
device0022397,adunit04,3,0.30
device0003906,adunit10,5,0.63
device0026790,adunit02,7,0.03
device0018317,adunit02,1,0.69
device0031230,adunit10,7,0.31
device0019462,adunit07,8,0.44
device0007627,adunit04,4,0.35
device0006098,adunit07,6,0.63
device0004815,adunit06,10,0.52
device0024298,adunit05,3,0.21
device0037182,adunit07,5,0.24
device0031958,adunit01,5,0.20
device0031204,adunit01,6,0.54
device0023833,adunit10,2,0.94
device0044558,adunit08,0,0.29
device0029438,adunit05,4,0.58
device0045860,adunit06,5,0.54
device0041516,adunit01,4,0.69
device0041002,adunit08,3,0.37
device0006711,adunit05,7,0.59
device0023763,adunit10,9,0.95
device0012655,adunit05,4,0.85
device0028222,adunit06,6,0.31
device0035288,adunit03,2,0.40
device0021531,adunit09,3,0.70
device0034993,adunit03,8,0.90
device0020648,adunit01,5,0.42
device0010362,adunit02,8,0.03
device0001232,adunit06,9,0.08
device0049400,adunit06,8,0.09
device0047568,adunit04,4,0.68
device0018715,adunit08,9,0.28
device0016907,adunit05,5,0.28
device0014799,adunit05,4,0.32
device0001773,adunit01,2,0.09
device0046520,adunit10,3,0.77
device0017131,adunit08,0,0.55
device0048407,adunit02,1,0.37
device0041587,adunit08,1,0.23
device0007419,adunit07,1,0.07
device0029127,adunit07,7,0.20
device0043764,adunit05,4,0.24
device0044855,adunit07,9,0.24
device0036343,adunit07,9,0.88
device0029469,adunit01,9,0.49
device0006852,adunit10,4,0.05
device0004659,adunit06,2,0.66
device0034893,adunit07,0,0.95
device0022197,adunit06,2,0.82
device0028533,adunit10,2,0.96
device0044282,adunit06,6,0.13
device0029895,adunit01,9,0.54
device0040578,adunit10,9,0.35
device0021645,adunit09,9,0.36
device0041561,adunit02,2,0.94
device0023356,adunit01,10,0.90
device0024559,adunit04,8,0.92
device0025219,adunit05,6,0.07
device0046484,adunit01,2,0.74
device0039812,adunit10,7,0.10
device0031112,adunit01,5,0.20
device0007270,adunit03,10,0.20
device0030536,adunit04,3,0.36
device0049931,adunit06,9,0.57
device0039413,adunit02,9,0.55
device0014416,adunit08,2,0.25
device0019890,adunit05,6,0.44
device0044380,adunit09,0,0.49
device0046781,adunit04,10,0.59
device0013771,adunit03,7,0.05
device0043547,adunit04,4,0.51
device0046653,adunit08,5,0.88
device0013264,adunit08,9,0.72
device0034377,adunit09,10,0.71
device0027628,adunit07,8,0.54
device0023453,adunit07,3,0.26
device0024674,adunit06,0,0.32
device0023264,adunit03,9,0.45
device0025512,adunit10,8,0.90
device0011809,adunit05,6,0.67
device0018945,adunit10,5,0.96
device0013612,adunit10,8,0.52
device0012772,adunit09,9,0.93
device0033697,adunit08,1,0.98
device0033577,adunit07,5,0.58
device0023917,adunit09,5,0.37
device0007580,adunit05,5,0.35
device0002659,adunit09,1,0.56
device0007525,adunit03,1,0.93
device0023709,adunit01,10,0.60
device0026158,adunit07,10,0.74
device0020979,adunit05,1,0.75
device0015101,adunit03,5,0.81
device0036011,adunit09,4,0.81
device0040719,adunit09,3,0.08
device0025270,adunit01,1,0.32
device0025149,adunit04,9,0.12
device0038561,adunit03,7,0.11
device0042314,adunit10,9,0.49
device0001916,adunit07,9,0.76
device0023542,adunit07,3,0.36
device0004365,adunit04,6,0.37
device0031666,adunit09,1,0.77
device0032885,adunit03,2,0.35
device0033684,adunit03,9,0.98
device0027900,adunit08,0,0.75
device0031453,adunit03,0,0.82
device0017075,adunit05,4,0.33
device0041619,adunit07,2,0.98
device0032371,adunit10,8,0.11
device0035522,adunit02,6,0.94
device0043013,adunit03,7,0.16
device0043708,adunit09,10,0.89
device0013671,adunit01,5,0.36
device0027656,adunit02,9,0.33
device0039190,adunit07,8,0.17
device0025290,adunit05,8,0.77
device0016419,adunit10,5,0.85
device0018940,adunit07,10,0.30
device0012584,adunit01,7,0.11
device0032147,adunit01,4,0.66
device0015352,adunit10,10,0.20
device0040052,adunit09,10,0.86
device0043453,adunit07,1,0.74
device0047100,adunit01,7,0.54
device0047527,adunit05,4,0.63
device0048664,adunit10,8,0.38
device0049211,adunit02,7,0.52
device0048305,adunit10,7,0.41
device0024106,adunit09,6,0.19
device0002679,adunit08,10,0.57
device0042192,adunit02,1,0.72
device0029144,adunit03,1,0.57
device0014520,adunit01,8,0.93
device0045145,adunit02,2,0.77
device0010707,adunit04,10,0.24
device0047740,adunit02,5,0.17
device0037091,adunit04,0,0.53
device0012810,adunit02,10,0.82
device0023043,adunit05,1,0.23
device0018738,adunit10,6,0.28
device0020172,adunit07,3,0.10
device0042881,adunit02,9,1.00
device0031918,adunit10,0,0.90
device0035603,adunit08,2,0.94
device0045585,adunit02,7,0.80
device0015973,adunit01,5,0.79
device0041210,adunit03,9,0.17
device0021217,adunit07,2,0.10
device0014030,adunit01,4,0.42
device0037319,adunit07,2,0.25
device0014255,adunit04,9,0.68
device0038471,adunit09,9,0.70
device0033714,adunit06,5,0.43
device0010862,adunit04,3,0.49
device0038309,adunit02,4,0.85
device0003877,adunit09,8,0.21
device0016578,adunit01,6,0.91
device0017562,adunit10,8,0.12
device0017941,adunit06,3,0.10
device0006468,adunit10,6,0.73
device0042097,adunit10,9,0.72
device0046490,adunit02,8,0.71
device0021917,adunit08,6,0.02
device0009449,adunit04,1,0.53
device0009664,adunit04,4,0.15
device0015776,adunit10,3,0.30
device0011919,adunit03,6,0.99
device0010328,adunit01,9,0.74
device0026520,adunit08,0,0.73
device0029487,adunit07,6,0.08
device0022937,adunit08,7,0.95
device0027297,adunit04,7,0.19
device0009851,adunit10,3,0.16
device0006030,adunit04,2,0.22
device0007486,adunit07,9,0.54
device0013833,adunit10,9,0.77
device0011186,adunit10,0,0.73
device0042838,adunit09,2,0.55
device0027330,adunit08,8,0.09
device0031444,adunit08,3,0.15
device0029953,adunit10,3,0.00
device0007862,adunit04,10,0.50
device0026796,adunit09,0,0.28
device0021202,adunit06,1,0.45
device0035387,adunit08,0,0.19
device0047254,adunit02,4,0.84
device0003058,adunit03,4,0.33
device0002920,adunit04,3,0.99
device0028141,adunit07,1,0.41
device0000854,adunit10,7,0.31
device0028392,adunit04,5,0.55
device0003827,adunit06,0,0.92
device0030073,adunit01,5,0.17
device0012816,adunit07,2,0.87
device0025172,adunit08,10,0.98
device0007874,adunit10,2,0.18
device0012070,adunit07,6,0.46
device0005383,adunit10,10,0.96
device0022699,adunit03,3,0.91
device0008290,adunit08,10,0.27
device0036612,adunit05,0,0.24
device0048726,adunit08,0,0.14
device0005487,adunit05,2,0.38
device0031561,adunit05,3,0.73
device0009824,adunit10,7,0.21
device0049278,adunit09,4,0.52
device0017835,adunit06,2,0.84
device0041249,adunit01,1,0.68
device0033530,adunit09,3,0.97
device0036082,adunit09,6,0.77
device0031686,adunit02,2,0.66
device0027564,adunit06,0,0.78
device0024579,adunit03,7,0.99
device0039261,adunit04,2,0.11
